Address,Quality,Size,Name
0x0000007100530074,U,000132,_ZN14GameDataHolder44readFromSaveDataBufferCommonFileOnlyLanguageEv
0x00000071005300f8,U,000596,_ZN14GameDataHolder21writeToSaveDataBufferEPKc
0x000000710053034c,U,000184,_ZN14GameDataHolder21updateSaveInfoForDispEPKc
0x0000007100530404,U,000184,_ZN14GameDataHolder21updateSaveTimeForDispEPKc
0x00000071005304bc,U,000164,_ZNK14GameDataHolder18findUnlockShineNumEPbi
0x0000007100530560,U,000084,_ZNK14GameDataHolder26calcBeforePhaseWorldNumMaxEi
0x00000071005305b4,U,000124,_ZNK14GameDataHolder15isFindKoopaNextEi
0x0000007100530630,U,000124,_ZNK14GameDataHolder22isBossAttackedHomeNextEi
0x00000071005306ac,U,000016,_ZN14GameDataHolder23playScenarioStartCameraEi
0x00000071005306bc,U,000012,_ZNK14GameDataHolder32isPlayAlreadyScenarioStartCameraEi
0x00000071005306c8,U,000056,_ZNK14GameDataHolder19getShopItemInfoListEv
0x0000007100530700,U,000008,_ZNK14GameDataHolder29checkNeedTreasureMessageStageEPKc
0x0000007100530708,U,000364,_ZNK14GameDataHolder24tryFindLinkDestStageInfoEPPKcS2_S1_S1_
0x0000007100530874,U,000356,_ZNK14GameDataHolder18isShowHackTutorialEPKcS1_
0x00000071005309d8,U,000440,_ZN14GameDataHolder19setShowHackTutorialEPKcS1_
0x0000007100530b90,U,000128,_ZNK14GameDataHolder18isShowBindTutorialEPKc
0x0000007100530c10,U,000088,_ZNK14GameDataHolder25getCoinCollectArchiveNameEi
0x0000007100530c68,U,000088,_ZNK14GameDataHolder30getCoinCollectEmptyArchiveNameEi
0x0000007100530cc0,U,000088,_ZNK14GameDataHolder27getCoinCollect2DArchiveNameEi
0x0000007100530d18,U,000088,_ZNK14GameDataHolder32getCoinCollect2DEmptyArchiveNameEi
0x0000007100530d70,U,000028,_ZNK14GameDataHolder17getShineAnimFrameEi
0x0000007100530d8c,U,000012,_ZNK14GameDataHolder20getCoinCollectNumMaxEi
0x0000007100530d98,U,000160,_ZNK14GameDataHolder21isInvalidOpenMapStageEPKci
0x0000007100530e38,U,000116,_ZN14GameDataHolder19setShowBindTutorialEPKc
0x0000007100530eac,U,000140,_ZNK14GameDataHolder25tryCalcWorldWarpHoleSrcIdEi
0x0000007100530f38,U,000012,_ZNK14GameDataHolder23calcWorldWarpHoleDestIdEi
0x0000007100530f44,U,000188,_ZNK14GameDataHolder30calcWorldWarpHoleIdFromWorldIdEi
0x0000007100531000,U,000012,_ZNK14GameDataHolder30calcWorldIdFromWorldWarpHoleIdEi
0x000000710053100c,U,000652,_ZNK14GameDataHolder34calcWorldWarpHoleLabelAndStageNameEPN4sead22BufferedSafeStringBaseIcEES3_PKci
0x0000007100531298,U,000328,_ZNK14GameDataHolder21findWorldWarpHoleInfoEiiPKc
0x00000071005313e0,U,000196,_ZNK14GameDataHolder34checkIsOpenWorldWarpHoleInScenarioEii
0x00000071005314a4,U,000048,_ZN14GameDataHolder15setLocationNameEPKN2al13PlacementInfoE
0x00000071005314d4,U,000216,_ZNK14GameDataHolder14isPrevLocationEPKN2al13PlacementInfoE
0x00000071005315ac,U,000188,_ZN14GameDataHolder25setCoinTransForDeadPlayerERKN4sead8PtrArrayI4CoinEEi
0x0000007100531668,U,000016,_ZN14GameDataHolder25getCoinTransForDeadPlayerEi
0x0000007100531678,U,000064,_ZN14GameDataHolder15setSeparatePlayEb
0x00000071005316b8,U,000008,_ZNK14GameDataHolder21getCapMessageBossDataEv
0x00000071005316c0,U,000008,_ZNK14GameDataHolder17findUseScenarioNoEPKc
0x00000071005316c8,U,000012,_ZNK14GameDataHolder15getSceneObjNameEv
0x00000071005316d4,U,000004,_ZN14GameDataHolderD2Ev
0x00000071005316d8,U,000004,_ZN14GameDataHolderD0Ev
0x00000071005316dc,U,000008,_ZNK14GameDataHolder16getMessageSystemEv
0x00000071005316e4,U,000008,_ZThn8_NK14GameDataHolder16getMessageSystemEv
0x00000071005316ec,O,000048,_ZN22GameDataHolderAccessorC2EPKN2al18IUseSceneObjHolderE
0x000000710053171c,O,000048,_ZN22GameDataHolderAccessorC1EPKN2al14SceneObjHolderE
0x000000710053174c,U,000044,_ZN2rs30createSaveObjInfoWriteSaveDataERKN2al13ActorInitInfoE
0x0000007100531778,U,000044,_ZN2rs30createSaveObjInfoWriteSaveDataERKN2al13ActorInitInfoERKNS0_13PlacementInfoE
0x00000071005317a4,U,000044,_ZN2rs43createSaveObjInfoNoWriteSaveDataInSameWorldERKN2al13ActorInitInfoE
0x00000071005317d0,U,000044,_ZN2rs43createSaveObjInfoNoWriteSaveDataInSameWorldERKN2al13ActorInitInfoERKNS0_13PlacementInfoE
0x00000071005317fc,U,000044,_ZN2rs56createSaveObjInfoNoWriteSaveDataInSameWorldResetMiniGameERKN2al13ActorInitInfoE
0x0000007100531828,U,000044,_ZN2rs56createSaveObjInfoNoWriteSaveDataInSameWorldResetMiniGameERKN2al13ActorInitInfoERKNS0_13PlacementInfoE
0x0000007100531854,U,000044,_ZN2rs46createSaveObjInfoNoWriteSaveDataInSameScenarioERKN2al13ActorInitInfoE
0x0000007100531880,U,000044,_ZN2rs46createSaveObjInfoNoWriteSaveDataInSameScenarioERKN2al13ActorInitInfoERKNS0_13PlacementInfoE
0x00000071005318ac,U,000004,_ZN2rs30createSaveObjInfoWriteSaveDataERKN2al13ActorInitInfoEPKNS0_11PlacementIdE
0x00000071005318b0,U,000004,_ZN2rs43createSaveObjInfoNoWriteSaveDataInSameWorldERKN2al13ActorInitInfoEPKNS0_11PlacementIdE
0x00000071005318b4,U,000004,_ZN2rs56createSaveObjInfoNoWriteSaveDataInSameWorldResetMiniGameERKN2al13ActorInitInfoEPKNS0_11PlacementIdE
0x00000071005318b8,U,000004,_ZN2rs46createSaveObjInfoNoWriteSaveDataInSameScenarioERKN2al13ActorInitInfoEPKNS0_11PlacementIdE
0x00000071005318bc,U,000004,_ZN2rs13onSaveObjInfoEP11SaveObjInfo
0x00000071005318c0,U,000004,_ZN2rs14offSaveObjInfoEP11SaveObjInfo
0x00000071005318c4,U,000004,_ZN2rs15isOnSaveObjInfoEPK11SaveObjInfo
0x00000071005318c8,U,000068,_ZN2rs17setGrowFlowerTimeEPKN2al9LiveActorEPKNS0_11PlacementIdES6_m
0x000000710053190c,U,000052,_ZN2rs17setGrowFlowerTimeEPKN2al9LiveActorEPKNS0_11PlacementIdEm
0x0000007100531940,U,000044,_ZN2rs17getGrowFlowerTimeEPKN2al9LiveActorEPKNS0_11PlacementIdE
0x000000710053196c,U,000044,_ZN2rs20isUsedGrowFlowerSeedEPKN2al9LiveActorEPKNS0_11PlacementIdE
0x0000007100531998,U,000052,_ZN2rs22addGrowFlowerGrowLevelEPKN2al9LiveActorEPKNS0_11PlacementIdEj
0x00000071005319cc,U,000044,_ZN2rs22getGrowFlowerGrowLevelEPKN2al9LiveActorEPKNS0_11PlacementIdE
0x00000071005319f8,U,000044,_ZN2rs29findGrowFlowerPotIdFromSeedIdEPKN2al9LiveActorEPKNS0_11PlacementIdE
0x0000007100531a24,U,000044,_ZN2rs22isPlayFirstTimeBalloonEPKN2al9LiveActorE
0x0000007100531a50,U,000040,_ZN2rs20playTimeBalloonFirstEPKN2al9LiveActorE
0x0000007100531a78,U,000040,_ZN2rs17onShortExplainGetEPKN2al9LiveActorE
0x0000007100531aa0,U,000040,_ZN2rs17onShortExplainSetEPKN2al9LiveActorE
0x0000007100531ac8,U,000036,_ZN2rs17isShortExplainGetEPKN2al9LiveActorE
0x0000007100531aec,U,000036,_ZN2rs17isShortExplainSetEPKN2al9LiveActorE
0x0000007100531b10,U,000040,_ZN2rs21onReactedLuigiCostumeEPKN2al9LiveActorE
0x0000007100531b38,U,000036,_ZN2rs21isReactedLuigiCostumeEPKN2al9LiveActorE
0x0000007100531b5c,U,000036,_ZN2rs13getPlayerRankEPKN2al9LiveActorE
0x0000007100531b80,U,000016,_ZN2rs13getPlayerRankE22GameDataHolderAccessor
0x0000007100531b90,U,000048,_ZN2rs13setPlayerRankEPKN2al9LiveActorEi
0x0000007100531bc0,U,000016,_ZN2rs13setPlayerRankE22GameDataHolderAccessori
0x0000007100531bd0,U,000036,_ZN2rs14getPrincipalIdEPKN2al9LiveActorE
0x0000007100531bf4,U,000048,_ZN2rs14setPrincipalIdEPKN2al9LiveActorEm
0x0000007100531c24,U,000044,_ZN2rs25isAnswerCorrectSphinxQuizE22GameDataHolderAccessorPKc
0x0000007100531c50,U,000028,_ZN2rs23answerCorrectSphinxQuizEPKN2al9LiveActorE
0x0000007100531c6c,U,000044,_ZN2rs28isAnswerCorrectSphinxQuizAllE22GameDataHolderAccessorPKc
0x0000007100531c98,U,000028,_ZN2rs26answerCorrectSphinxQuizAllEPKN2al9LiveActorE
0x0000007100531cb4,U,000060,_ZN2rs26isTalkAlreadyLocalLanguageEPK16NpcEventDirector
0x0000007100531cf0,U,000028,_ZN2rs17talkLocalLanguageEPKN2al9LiveActorE
0x0000007100531d0c,U,000064,_ZN2rs20getLocalLanguageNameEPKN2al9LiveActorE
0x0000007100531d4c,U,000096,_ZN2rs20getLocalLanguageNameEPK16NpcEventDirector
0x0000007100531dac,U,000056,_ZN2rs34isOnFlagKinopioBrigadeNpcFirstTalkEPKN2al9LiveActorE
0x0000007100531de4,U,000060,_ZN2rs32onFlagKinopioBrigadeNpcFirstTalkEPKN2al9LiveActorE
0x0000007100531e20,U,000056,_ZN2rs24isOnFlagHintNpcFirstTalkEPKN2al9LiveActorE
0x0000007100531e58,U,000060,_ZN2rs22onFlagHintNpcFirstTalkEPKN2al9LiveActorE
0x0000007100531e94,U,000040,_ZN2rs23playScenarioStartCameraEPKN2al9LiveActorEPK9QuestInfo
0x0000007100531ebc,U,000040,_ZN2rs23playScenarioStartCameraEPKN2al9LiveActorEi
0x0000007100531ee4,U,000032,_ZN2rs17setExistKoopaShipEPK9KoopaShip
0x0000007100531f04,U,000028,_ZN2rs19resetExistKoopaShipEPK9KoopaShip
0x0000007100531f20,U,000120,_ZN2rs16isExistKoopaShipEPK16ShineTowerRocket
0x0000007100531f98,U,000092,_ZN2rs21isExistKoopaShipInSkyEPK16ShineTowerRocket
0x0000007100531ff4,U,000100,_ZN2rs18tryUnlockShineNameEPKN2al9LiveActorEi
0x0000007100532058,U,000116,_ZN2rs32calcShineIndexTableNameAvailableEPiS0_PKN2al9LiveActorE
0x00000071005320cc,U,000116,_ZN2rs33calcShineIndexTableNameUnlockableEPiS0_PKN2al9LiveActorE
0x0000007100532140,U,000312,_ZN2rs26calcWorldIdByWorldWarpHoleEPK13WorldWarpHolePKc
0x0000007100532278,U,000104,_ZN2rs39checkIsOpenWorldWarpHoleCurrentScenarioEPK13WorldWarpHole
0x00000071005322e0,U,000076,_ZN2rs10isKidsModeEPKN2al9LiveActorE
0x000000710053232c,U,000100,_ZN2rs10isKidsModeEPKN2al11LayoutActorE
0x0000007100532390,U,000100,_ZN2rs10isKidsModeEPKN2al5SceneE
0x00000071005323f4,U,000096,_ZN2rs10isKidsModeEPKN2al18IUseSceneObjHolderE
0x0000007100532454,U,000068,_ZN2rs10isKidsModeEPK14GameDataHolder
0x0000007100532498,U,000032,_ZN2rs33isEnableCapMessageLifeOneKidsModeEPKN2al9LiveActorE
0x00000071005324b8,U,000032,_ZN2rs32disableCapMessageLifeOneKidsModeEPKN2al9LiveActorE
0x00000071005324d8,U,000080,_ZN2rs20isInvalidChangeStageEPKN2al9LiveActorE
0x0000007100532528,U,000080,_ZN2rs27isSequenceTimeBalloonOrRaceEPKN2al9LiveActorE
0x0000007100532578,U,000056,_ZN2rs27isSequenceTimeBalloonOrRaceEPK14GameDataHolder
0x00000071005325b0,U,000080,_ZN2rs22isTreasureBoxDeadStageEPKN2al9LiveActorE
0x0000007100532600,U,000148,_ZN2rs14findRaceRecordEPbS0_PiS1_S1_PKN2al9LiveActorEPKc
0x0000007100532694,U,000168,_ZN2rs14findRaceRecordEPbS0_PiS1_S1_PKN2al5SceneEPKc
0x000000710053273c,U,000236,_ZN2rs25findRaceRecordRaceManRaceEPbS0_PiS1_S1_PKN2al5SceneE
0x0000007100532828,U,000232,_ZN2rs25findRaceRecordRaceManRaceEPbS0_PiS1_S1_PKN2al9LiveActorE
0x0000007100532910,U,000216,_ZN2rs36findRaceRecordRaceManRaceWithWorldIdEPbS0_PiS1_S1_PKN2al5SceneEi
0x00000071005329e8,U,000204,_ZN2rs36findRaceRecordRaceManRaceWithWorldIdEPbS0_PiS1_S1_PKN2al9LiveActorEi
0x0000007100532ab4,U,000212,_ZN2rs21findRaceRecordRadiconEPbS0_PiS1_S1_PKN2al5SceneE
0x0000007100532b88,U,000200,_ZN2rs21findRaceRecordRadiconEPbS0_PiS1_S1_PKN2al9LiveActorE
0x0000007100532c50,U,000320,_ZN2rs22findRaceRecordYukimaruEPbS0_PiS1_S1_PKN2al5SceneEi
0x0000007100532d90,U,000308,_ZN2rs22findRaceRecordYukimaruEPbS0_PiS1_S1_PKN2al9LiveActorEi
0x0000007100532ec4,U,000128,_ZN2rs15writeRaceRecordEPKN2al9LiveActorEPKciii
0x0000007100532f44,U,000152,_ZN2rs15writeRaceRecordEPKN2al5SceneEPKciii
0x0000007100532fdc,U,000056,_ZN2rs23getJumpingRopeBestCountEPKN2al9LiveActorE
0x0000007100533014,U,000056,_ZN2rs23getJumpingRopeBestCountEPKN2al5SceneE
0x000000710053304c,U,000064,_ZN2rs23setJumpingRopeBestCountEPKN2al9LiveActorEi
0x000000710053308c,U,000064,_ZN2rs23setJumpingRopeBestCountEPKN2al5SceneEi
0x00000071005330cc,U,000056,_ZN2rs22getJumpingRopeDayCountEPKN2al9LiveActorE
0x0000007100533104,U,000072,_ZN2rs22setJumpingRopeDayCountEPKN2al9LiveActorEi
0x000000710053314c,U,000056,_ZN2rs29setJumpingRopeUpdateScoreFlagEPKN2al9LiveActorE
0x0000007100533184,U,000056,_ZN2rs24isExistRecordJumpingRopeEPKN2al9LiveActorE
0x00000071005331bc,U,000056,_ZN2rs24isExistRecordJumpingRopeEPKN2al5SceneE
0x00000071005331f4,U,000056,_ZN2rs29isExistRecordInDayJumpingRopeEPKN2al11LayoutActorE
0x000000710053322c,U,000056,_ZN2rs22getVolleyballBestCountEPKN2al9LiveActorE
0x0000007100533264,U,000056,_ZN2rs22getVolleyballBestCountEPKN2al5SceneE
0x000000710053329c,U,000064,_ZN2rs22setVolleyballBestCountEPKN2al9LiveActorEi
0x00000071005332dc,U,000064,_ZN2rs22setVolleyballBestCountEPKN2al5SceneEi
0x000000710053331c,U,000056,_ZN2rs21getVolleyballDayCountEPKN2al9LiveActorE
0x0000007100533354,U,000072,_ZN2rs21setVolleyballDayCountEPKN2al9LiveActorEi
0x000000710053339c,U,000056,_ZN2rs28setVolleyballUpdateScoreFlagEPKN2al9LiveActorE
0x00000071005333d4,U,000056,_ZN2rs23isExistRecordVolleyballEPKN2al9LiveActorE
0x000000710053340c,U,000056,_ZN2rs23isExistRecordVolleyballEPKN2al5SceneE
0x0000007100533444,U,000056,_ZN2rs28isExistRecordInDayVolleyballEPKN2al11LayoutActorE
0x000000710053347c,U,000220,_ZN2rs26writeRaceRecordRaceManRaceEPKN2al9LiveActorEi
0x0000007100533558,U,000032,_ZN2rs20isTalkFirstAmiiboNpcEPKN2al9LiveActorE
0x0000007100533578,U,000032,_ZN2rs25offFlagTalkFirstAmiiboNpcEPKN2al9LiveActorE
0x0000007100533598,U,000060,_ZN2rs35checkGetShineForWorldTravelingPeachE22GameDataHolderAccessorPKc
0x00000071005335d4,U,000148,_ZN2rs40checkEnableAppearMoonWorldTravelingPeachEPKN2al9LiveActorE
0x0000007100533668,U,000028,_ZN2rs26isStartWorldTravelingPeachEPKN2al9LiveActorE
0x0000007100533684,U,000028,_ZN2rs24startWorldTravelingPeachEPKN2al9LiveActorE
0x00000071005336a0,U,000100,_ZN2rs19checkGetEnoughShineEPKN2al9LiveActorEi
0x0000007100533704,U,000140,_ZN2rs33checkGetEnoughShineInCurrentWorldEPKN2al9LiveActorE
0x0000007100533790,U,000036,_ZN2rs26setFlagOnStartKoopaCaptureEPKN2al9LiveActorE
0x00000071005337b4,U,000032,_ZN2rs19isStartKoopaCaptureEPKN2al9LiveActorE
0x00000071005337d4,U,000048,_ZN2rs33isAlreadyTalkPrevWorldInWorldWarpEPKN2al9LiveActorEi
0x0000007100533804,U,000048,_ZN2rs33isAlreadyTalkNextWorldInWorldWarpEPKN2al9LiveActorEi
0x0000007100533834,U,000048,_ZN2rs34setAlreadyTalkPrevWorldInWorldWarpEPKN2al9LiveActorEi
0x0000007100533864,U,000048,_ZN2rs34setAlreadyTalkNextWorldInWorldWarpEPKN2al9LiveActorEi
0x0000007100533894,U,000180,_ZN2rs22checkNeedTalkPrevWorldEPKN2al9LiveActorE
0x0000007100533948,U,000032,_ZN2rs20getTipsIdInWorldWarpEPKN2al9LiveActorE
0x0000007100533968,U,000032,_ZN2rs20addTipsIdInWorldWarpEPKN2al9LiveActorE
0x0000007100533988,U,000056,_ZN2rs25setTalkSpecialInWorldWarpEPKN2al9LiveActorEbb
0x00000071005339c0,U,000032,_ZN2rs26isTalkFindKoopaInWorldWarpEPKN2al9LiveActorE
0x00000071005339e0,U,000032,_ZN2rs25isTalkBossRaidInWorldWarpEPKN2al9LiveActorE
0x0000007100533a00,U,000152,_ZN2rs19isClearMainScenarioEPKN2al9LiveActorEi
0x0000007100533a98,U,000012,_ZN2rs22checkAlreadyVisitStageEPK14GameDataHolderPKc
0x0000007100533aa4,U,000012,_ZN2rs10visitStageEPK14GameDataHolderPKc
0x0000007100533ab0,U,000152,_ZN2rs23isSequenceGoToNextWorldEPKN2al18IUseSceneObjHolderE
0x0000007100533b48,U,000236,_ZN2rs37isSequenceCollectShineBeforeGameClearEPKN2al18IUseSceneObjHolderE
0x0000007100533c34,U,000144,_ZN2rs35isSequenceCollectShineForRepairHomeEPKN2al18IUseSceneObjHolderE
0x0000007100533cc4,U,000228,_ZN2rs22isSequenceCollectShineEPKN2al18IUseSceneObjHolderE
0x0000007100533da8,U,000136,_ZN2rs22isSequenceGoToMoonRockEPKN2al18IUseSceneObjHolderE
0x0000007100533e30,U,000100,_ZN2rs23isEnableExplainShopCoinEPKN2al9LiveActorE
0x0000007100533e94,U,000088,_ZN2rs15explainShopCoinEPKN2al9LiveActorE
0x0000007100533eec,U,000152,_ZN2rs30checkShowNewItemAndPrepareSaveEPKN2al9LiveActorE
0x0000007100533f84,U,000036,_ZN2rs23isInNormalCoinShopFirstEPKN2al9LiveActorE
0x0000007100533fa8,U,000036,_ZN2rs24offInNormalCoinShopFirstEPKN2al9LiveActorE
0x0000007100533fcc,U,000120,_ZN2rs21checkExistNewShopItemEPKN2al9LiveActorEiib
0x0000007100534044,U,000052,_ZN2rs21getCapMessageBossDataEPKN2al9LiveActorE
0x0000007100534078,U,000004,_ZN2rs13getYoshiFruitEP11SaveObjInfo
0x000000710053407c,U,000004,_ZN2rs15isGetYoshiFruitEPK11SaveObjInfo
0x0000007100534080,U,000028,_ZN2rs11isTalkKakkuEPKN2al9LiveActorE
0x000000710053409c,U,000028,_ZN2rs9talkKakkuEPKN2al9LiveActorE
0x00000071005340b8,U,000028,_ZN2rs25isTalkWorldTravelingPeachEPKN2al9LiveActorE
0x00000071005340d4,U,000028,_ZN2rs23talkWorldTravelingPeachEPKN2al9LiveActorE
0x00000071005340f0,U,000028,_ZN2rs19isTalkCollectBgmNpcEPKN2al9LiveActorE
0x000000710053410c,U,000028,_ZN2rs17talkCollectBgmNpcEPKN2al9LiveActorE
0x0000007100534128,U,000028,_ZN2rs37getTokimekiMayorNpcFavorabilityRatingEPKN2al9LiveActorE
0x0000007100534144,U,000044,_ZN2rs37setTokimekiMayorNpcFavorabilityRatingEPKN2al9LiveActorEi
0x0000007100534170,U,000080,_ZN2rs20tryFindCoinStackSaveEPiPKN2al9LiveActorEPKNS1_11PlacementIdE
0x00000071005341c0,U,000076,_ZN2rs13saveCoinStackEPKN2al9LiveActorEPKNS0_11PlacementIdEi
0x000000710053420c,U,000072,_ZN2rs31isCollectedBgmCityWorldCelemonyEPKN2al9LiveActorE
0x0000007100534254,U,000080,_ZN2rs33isCollectedBgmCityWorldCelemony2DEPKN2al9LiveActorE
0x00000071005342a4,U,000020,_ZN2rs27calcGetShineNumCollectedBgmE22GameDataHolderAccessor
0x00000071005342b8,U,000120,_ZN2rs28checkGetShineCollectedBgmAllEPKN2al9LiveActorE
0x0000007100534330,U,000048,_ZN2rs19checkSavedHintPhotoEPKN2al9LiveActorEPKc
0x0000007100534360,U,000048,_ZN2rs13saveHintPhotoEPKN2al9LiveActorEPKc
0x0000007100534390,U,000012,_ZN2rs12isRideSphinxE22GameDataHolderAccessor
0x000000710053439c,U,000036,_ZN2rs10rideSphinxEPKN2al9LiveActorE
0x00000071005343c0,U,000012,_ZN2rs16isRideMotorcycleE22GameDataHolderAccessor
0x00000071005343cc,U,000036,_ZN2rs14rideMotorcycleEPKN2al9LiveActorE
0x00000071005343f0,U,000060,_ZN2rs26setShowInformationPoleGrabEPKN2al18IUseSceneObjHolderE
0x000000710053442c,U,000064,_ZN2rs29isNeedShowInformationPoleGrabEPKN2al18IUseSceneObjHolderE
0x000000710053446c,U,000060,_ZN2rs27setShowInformationPoleClimbEPKN2al18IUseSceneObjHolderE
0x00000071005344a8,U,000064,_ZN2rs30isNeedShowInformationPoleClimbEPKN2al18IUseSceneObjHolderE
0x00000071005344e8,U,000060,_ZN2rs30setShowInformationPoleClimbTopEPKN2al18IUseSceneObjHolderE
0x0000007100534524,U,000064,_ZN2rs33isNeedShowInformationPoleClimbTopEPKN2al18IUseSceneObjHolderE
0x0000007100534564,U,000056,_ZN2rs25isNeedConfirmNetworkFirstEPKN2al18IUseSceneObjHolderE
0x000000710053459c,U,000052,_ZN2rs23saveConfirmNetworkFirstEPKN2al18IUseSceneObjHolderE
0x00000071005345d0,O,000256,_ZN16GameProgressDataC1EPK9WorldList
0x00000071005346d0,O,000116,_ZN16GameProgressData4initEv
0x0000007100534744,O,001576,_ZN16GameProgressData10updateListEv
0x0000007100534d6c,O,000184,_ZN16GameProgressData27checkAndChangeCorrectStatusEii
0x0000007100534e24,O,000016,_ZNK16GameProgressData11isFindKoopaEv
0x0000007100534e34,O,000016,_ZNK16GameProgressData18isBossAttackedHomeEv
0x0000007100534e44,O,000016,_ZNK16GameProgressData14isActivateHomeEv
0x0000007100534e54,O,000024,_ZN16GameProgressData12activateHomeEv
0x0000007100534e6c,O,000016,_ZNK16GameProgressData12isLaunchHomeEv
0x0000007100534e7c,O,000024,_ZN16GameProgressData10launchHomeEv
0x0000007100534e94,O,000024,_ZN16GameProgressData9findKoopaEv
0x0000007100534eac,O,000016,_ZNK16GameProgressData11isCrashHomeEv
0x0000007100534ebc,O,000024,_ZN16GameProgressData9crashHomeEv
0x0000007100534ed4,O,000016,_ZNK16GameProgressData12isRepairHomeEv
0x0000007100534ee4,O,000024,_ZN16GameProgressData10repairHomeEv
0x0000007100534efc,O,000024,_ZN16GameProgressData14bossAttackHomeEv
0x0000007100534f14,O,000016,_ZNK16GameProgressData25isRepairHomeByCrashedBossEv
0x0000007100534f24,O,000024,_ZN16GameProgressData23repairHomeByCrashedBossEv
0x0000007100534f3c,O,000008,_ZNK16GameProgressData12getHomeLevelEv
0x0000007100534f44,O,000052,_ZN16GameProgressData11upHomeLevelEv
0x0000007100534f78,O,000008,_ZNK16GameProgressData17getUnlockWorldNumEv
0x0000007100534f80,O,000012,_ZNK16GameProgressData13isUnlockWorldEi
0x0000007100534f8c,O,000012,_ZNK16GameProgressData21getWorldIdForWorldMapEi
0x0000007100534f98,O,000028,_ZNK16GameProgressData33calcNextLockedWorldNumForWorldMapEv
0x0000007100534fb4,O,000120,_ZNK16GameProgressData32calcNextLockedWorldIdForWorldMapEi
0x000000710053502c,O,000016,_ZNK16GameProgressData19isUnlockFirstForestEv
0x000000710053503c,O,000024,_ZNK16GameProgressData16isUnlockFirstSeaEv
0x0000007100535054,O,000012,_ZNK16GameProgressData26getWorldIdForWorldWarpHoleEi
0x0000007100535060,O,000012,_ZNK16GameProgressData22getWorldIdForShineListEi
0x000000710053506c,O,000156,_ZNK16GameProgressData24calcWorldNumForShineListEv
0x0000007100535108,O,000020,_ZNK16GameProgressData16isAlreadyGoWorldEi
0x000000710053511c,O,000356,_ZN16GameProgressData15unlockNextWorldEi
0x0000007100535280,O,000032,_ZN16GameProgressData12unlockForestEv
0x00000071005352a0,O,000032,_ZN16GameProgressData10unlockLakeEv
0x00000071005352c0,O,000032,_ZN16GameProgressData10unlockSnowEv
0x00000071005352e0,O,000032,_ZN16GameProgressData9unlockSeaEv
0x0000007100535300,O,000016,_ZN16GameProgressData17unlockNormalWorldEv
0x0000007100535310,O,000012,_ZNK16GameProgressData18isFirstTimeGoWorldEi
0x000000710053531c,O,000012,_ZN16GameProgressData17setAlreadyGoWorldEi
0x0000007100535328,O,000016,_ZNK16GameProgressData30isTalkedCapNearHomeInWaterfallEv
0x0000007100535338,O,000024,_ZN16GameProgressData26talkCapNearHomeInWaterfallEv
0x0000007100535350,O,000260,_ZN16GameProgressData5writeEPN2al11ByamlWriterE
0x0000007100535454,O,000404,_ZN16GameProgressData4readERKN2al9ByamlIterE
0x00000071005355e8,O,000116,_ZN16GameProgressData8initListEv
0x000000710053565c,O,000232,_ZNK16GameProgressData24calcWorldIdByOrderUnlockEi
0x0000007100535744,U,000080,_ZN10GameSystemC2Ev
0x0000007100535794,U,000152,_ZN10GameSystemD2Ev
0x000000710053582c,U,000036,_ZN10GameSystemD0Ev
0x0000007100535850,U,002880,_ZN10GameSystem4initEv
0x0000007100536390,U,000176,_ZN10GameSystem10setPadNameEv
0x0000007100536440,U,000468,_ZN10GameSystem17tryChangeSequenceEPKc
0x0000007100536614,U,000524,_ZN10GameSystem8movementEv
0x0000007100536820,U,000088,_ZN10GameSystem8drawMainEv
0x0000007100536878,U,000072,_ZN10GameSystem7exePlayEv
0x00000071005368c0,U,000072,
0x0000007100536908,U,000236,_ZN2al15trySetAudioInfoINS_26AudioResourceLoadGroupInfoEEEbPKNS_22AudioInfoListWithPartsIT_EEPKS3_b
0x00000071005369f4,U,000008,
0x00000071005369fc,U,000036,_ZN18GameSystemFunction13getGameSystemEv
0x0000007100536a20,U,000252,_ZN13HintPhotoDataC2EPK12GameDataFile
0x0000007100536b1c,U,000128,_ZN13HintPhotoData4initEv
0x0000007100536b9c,U,000284,_ZN13HintPhotoData13saveHintPhotoEPKc
0x0000007100536cb8,U,000160,_ZNK13HintPhotoData19checkSavedHintPhotoEPKc
0x0000007100536d58,U,000172,_ZN13HintPhotoData5writeEPN2al11ByamlWriterE
0x0000007100536e04,U,000304,_ZN13HintPhotoData4readERKN2al9ByamlIterE
0x0000007100536f34,O,000092,nninitStartup
0x0000007100536f90,O,000176,nnMain
0x0000007100537040,U,000760,_ZN13MapDataHolderC1EPK14GameDataHolder
0x0000007100537338,U,002224,_ZN13MapDataHolder11loadMapDataEPN2al8ResourceEPKci
0x0000007100537be8,U,000208,_ZN13MapDataHolder14tryLoadMapDataEPN2al8ResourceEPKci
0x0000007100537cb8,U,000148,_ZNK13MapDataHolder11findViewMtxEi
0x0000007100537d4c,U,000148,_ZNK13MapDataHolder11findMapDataEi
0x0000007100537de0,U,000160,_ZN2rs11findMapDataEPN2al18IUseSceneObjHolderEi
0x0000007100537e80,U,000096,_ZN12MoonRockDataC2Ei
0x0000007100537ee0,U,000016,_ZNK12MoonRockData33isEnableShowDemoOpenMoonRockFirstEv
0x0000007100537ef0,U,000020,_ZNK12MoonRockData33isEnableShowDemoOpenMoonRockWorldEi
